ein,plan_number,sponsor_dfe_name,plan_name,active,retired,terminated,total,liability_total,liability_active,liability_retired,merge_status,plan_count
462652182,001,"WILBUR-ELLIS HOLDINGS, INC.",WILBUR-ELLIS RETIREMENT PLAN,2381.0,920.0,668.0,3969.0,192326400.0,85113176.0,74685036.0,FULL_MATCH,1
042768252,001,STURDY MEMORIAL HOSPITAL INC,STURDY MEMORIAL HOSPITAL INC RETIREMENT PLAN,1431.0,917.0,542.0,2890.0,247664015.0,85755314.0,118557217.0,FULL_MATCH,1
382640544,002,MUNSON HEALTHCARE,MUNSON RETIREMENT PLAN,826.0,914.0,891.0,2631.0,339756495.0,105975020.0,193593378.0,FULL_MATCH,1
860062700,"001,002,004",TUCSON ELECTRIC POWER COMPANY,TUCSON ELECTRIC POWER COMPANY PENSION TRUST PLAN FOR EMPLOYEES REPRESENTED BY I.B.E.W LOCAL 1116,2094.0,913.0,316.0,3323.0,442038800.0,175278848.0,222835503.0,FULL_MATCH,3
231352213,001,ST LUKES UNIVERSITY HEALTH NETWORK,ST. LUKES HEALTH NETWORK PENSION PLAN,2221.0,913.0,1578.0,4712.0,483056245.0,189298200.0,195766777.0,FULL_MATCH,1
362639465,"001,002,003",TIMBER PRODUCTS CO LTD PARTNERSHIP,PENSION PLAN FOR HOURLY EMPLOYEES OF TIMBER PRODUCTS CO AND AFFILIATES,136.0,911.0,187.0,1234.0,52897934.0,3881774.0,43323280.0,FULL_MATCH,3
510529512,004,VISTA CAPITAL LLC,AMERICAN OPTICAL CORPORATION RETIREMENT PLAN,1.0,911.0,148.0,1060.0,29555051.0,6610.0,25930662.0,FULL_MATCH,1
264538894,001,THE SAN DIEGO UNION-TRIBUNE LLC,THE SAN DIEGO UNION-TRIBUNE LLC RETIREMENT PLAN,54.0,909.0,2021.0,2984.0,125023682.0,4227762.0,50733320.0,FULL_MATCH,1
522106600,003,AMERICAN COMMERCIAL BARGE LINE LLC,AMERICAN COMMERCIAL BARGE LINE LLC PENSION PLAN,216.0,907.0,1190.0,2313.0,177486172.0,14355643.0,108533576.0,FULL_MATCH,1
941156365,002,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERSITY,STANFORD UNIVERSITY STAFF RETIREMENT ANNUITY PLAN,653.0,903.0,851.0,2407.0,210611761.0,53129119.0,111491341.0,FULL_MATCH,1
546000720,001,"CSX TRANSPORTATION, INC.",MERGED UTU AND GREENBRIER PENSION PLAN,21.0,901.0,425.0,1347.0,57085184.0,784865.0,40988960.0,FULL_MATCH,1
530193519,001,NATIONAL GEOGRAPHIC SOCIETY,EMPLOYEES' RETIREMENT PLAN OF THE NATIONAL GEOGRAPHIC SOCIETY,60.0,900.0,867.0,1827.0,196600185.0,8044827.0,93362247.0,FULL_MATCH,1
590700499,001,"A. DUDA & SONS, INC.","RETIREMENT PLAN FOR EMPLOYEES OF A. DUDA & SONS, INC.",52.0,899.0,164.0,1115.0,32443297.0,1309420.0,27026596.0,FULL_MATCH,1
061653740,001,COVESTRO LLC,COVESTRO LLC PENSION PLAN,590.0,899.0,309.0,1798.0,260705662.0,44106790.0,195075182.0,FULL_MATCH,1
853318770,"001,005",NOBLE SERVICES COMPANY LLC,NOBLE SERVICES COMPANY LLC SALARIED EMPLOYEES' RETIREMENT PLAN,227.0,899.0,915.0,2041.0,176383579.0,14803725.0,109798621.0,FULL_MATCH,2
131974191,"001,003",BRONXCARE HEALTH SYSTEM,THE FROZEN PENSION PLAN AND TRUST FOR THE EMPLOYEES OF BRONXCARE HEALTH SYSTEM,666.0,898.0,679.0,2243.0,285179312.0,98723349.0,140955096.0,FULL_MATCH,2
205684875,001,CRAYOLA LLC,CRAYOLA LLC EMPLOYEE'S RETIREMENT PLAN,388.0,891.0,179.0,1458.0,191245407.0,34208881.0,143090103.0,FULL_MATCH,1
363484677,001,"POINTCORE, INC.","OSF SAINT FRANCIS, INC. EMPLOYEES PENSION PLAN",671.0,890.0,326.0,1887.0,54463932.0,12020460.0,33213421.0,FULL_MATCH,1
160977505,004,CONMED CORPORATION,CONMED CORPORATION RETIREMENT PENSION PLAN,413.0,886.0,948.0,2247.0,71146279.0,10514388.0,32536042.0,FULL_MATCH,1
150329043,001,"EXCELLUS HEALTH PLAN, INC.",EXCELLUS RETIREMENT PLAN,2038.0,884.0,1234.0,4156.0,733860375.0,333120782.0,309458623.0,FULL_MATCH,1
390520270,002,OSHKOSH CORPORATION,OSHKOSH CORPORATION HOURLY EMPLOYEES' RETIREMENT PLAN,980.0,884.0,549.0,2413.0,153973865.0,62494784.0,74125100.0,FULL_MATCH,1
460458824,006,BLACK HILLS CORPORATION,BLACK HILLS RETIREMENT PLAN,692.0,883.0,241.0,1816.0,341225745.0,81671353.0,247122752.0,FULL_MATCH,1
471016855,002,"THE KINETIC GROUP, INC.","THE KINETIC GROUP, INC. PENSION AND RETIREMENT PLAN",492.0,880.0,297.0,1669.0,161459400.0,40838620.0,99097437.0,FULL_MATCH,1
834490897,001,CLEVELAND-CLIFFS HIBBING MANAGEMENT LLC,CLEVELAND-CLIFFS HIBBING MANAGEMENT PENSION PLAN,638.0,879.0,143.0,1660.0,258624656.0,62817272.0,174120232.0,FULL_MATCH,1
310854434,007,FIFTH THIRD BANCORP,THE FIFTH THIRD BANCORP MASTER RETIREMENT PLAN,758.0,874.0,1468.0,3100.0,100588278.0,17293719.0,41211278.0,FULL_MATCH,1
010573945,001,"ENPRO, INC.","RETIREMENT PROGRAM FOR EMPLOYEES OF ENPRO INDUSTRIES, INC. AND AFFILIATED COMPANIES",228.0,874.0,749.0,1851.0,251334577.0,26911814.0,177943381.0,FULL_MATCH,1
132942178,"002,003,006",GLENCORE LTD.,GLENCORE MERGED ALUMINUM DEFINED BENEFIT PLAN,89.0,871.0,543.0,1503.0,176746400.0,37164596.0,108098590.0,FULL_MATCH,3
161213679,001,"COMMUNITY FINANCIAL SYSTEM, INC.","COMMUNITY FINANCIAL SYSTEM, INC. PENSION PLAN",2422.0,870.0,650.0,3942.0,143489916.0,63969586.0,65029111.0,FULL_MATCH,1
131924236,001,MEMORIAL SLOAN KETTERING CANCER CENTER,MEMORIAL SLOAN KETTERING CANCER CENTER PENSION PLAN,4491.0,869.0,2734.0,8094.0,1083192115.0,678140414.0,229843706.0,FULL_MATCH,1
251635401,"001,002",KEYSTONE POWDERED METAL COMPANY,GROUP PENSION PLAN FOR HOURLY EMPLOYEES OF KEYSTONE POWDERED METAL CO,98.0,869.0,312.0,1279.0,70375425.0,6895772.0,51063504.0,FULL_MATCH,2
362677628,003,"MMS USA HOLDINGS, INC.",BCOM3 CASH BALANCE PLAN,405.0,869.0,1061.0,2335.0,142026048.0,33650347.0,58532012.0,FULL_MATCH,1
362369491,002,MOLEX LLC,MOLEX HOURLY EMPLOYEES' PENSION PLAN,674.0,868.0,758.0,2300.0,93961796.0,29061408.0,42645875.0,FULL_MATCH,1
730956034,002,"ALLIANCE COAL, LLC","ALLIANCE COAL, LLC & AFF. PENSION PLAN FOR COAL EMPLOYEES",258.0,868.0,326.0,1452.0,106975851.0,18189017.0,74757629.0,FULL_MATCH,1
464024951,002,METALLUS INC.,METALLUS INC. BARGAINING UNIT PENSION PLAN,1071.0,867.0,317.0,2255.0,512015721.0,123114497.0,308611707.0,FULL_MATCH,1
510345236,"001,002","ELBITAMERICA, INC.","KOLLSMAN, INC. DEFINED BENEFIT RETIREMENT PLAN",349.0,867.0,269.0,1485.0,200658748.0,60515778.0,104451883.0,FULL_MATCH,2
475190378,003,GAF MATERIALS LLC,RETIREMENT PLAN FOR HOURLY PAID EMPLOYEES OF GAF MATERIALS LLC,810.0,866.0,483.0,2159.0,76636933.0,22264035.0,38534704.0,FULL_MATCH,1
582149127,001,"NAVICENT HEALTH, INC.","THE RETIREMENT PLAN OF CENTRAL GEORGIA HEALTH SYSTEMS, INC.",1032.0,865.0,1377.0,3274.0,293770450.0,52596342.0,183325054.0,FULL_MATCH,1
474432326,004,"GE CAPITAL US HOLDINGS, INC.",ERC RETIREMENT PLAN,109.0,863.0,850.0,1822.0,243962338.0,3897171.0,157618646.0,FULL_MATCH,1
390519915,001,"OSHKOSH B'GOSH, INC.","OSHKOSH B'GOSH, INC. PENSION PLAN",23.0,862.0,515.0,1400.0,52160163.0,431203.0,30365856.0,FULL_MATCH,1
232617050,"001,002","IMERYS USA, INC.",IMERYS USA PENSION PLAN,515.0,861.0,932.0,2308.0,183370998.0,40838047.0,91755945.0,FULL_MATCH,2
611064243,002,LOGAN ALUMINUM INC.,LOGAN ALUMINUM PENSION PLAN,281.0,860.0,125.0,1266.0,321031798.0,108164425.0,196348937.0,FULL_MATCH,1
910403890,009,SEATTLE TIMES COMPANY,"AMENDED AND RESTATED BLETHEN MAINE NEWSPAPERS, INC. PENSION PLAN",17.0,857.0,491.0,1365.0,43753791.0,392810.0,32117774.0,FULL_MATCH,1
521840893,002,SIRVA INC.,SIRVA EMPLOYEES RETIREMENT PLAN,147.0,857.0,717.0,1721.0,120575790.0,9039891.0,73956301.0,FULL_MATCH,1
131394887,001,AIR CANADA,AIR CANADA U.S. PENSION PLAN,205.0,857.0,207.0,1269.0,167359292.0,36374573.0,118389028.0,FULL_MATCH,1
060421150,001,THE LANE CONSTRUCTION CORPORATION,THE LANE CONSTRUCTION CORPORATION DEFINED BENEFIT PENSION PLAN,104.0,855.0,1202.0,2161.0,147516308.0,12886948.0,90024967.0,FULL_MATCH,1
980338708,003,"HUHTAMAKI AMERICAS, INC",HUHTAMAKI RETIREMENT ACCRUAL PLAN,1233.0,854.0,507.0,2594.0,107069445.0,51868592.0,42380389.0,FULL_MATCH,1
431863181,"005,006",EDGEWELL PERSONAL CARE COMPANY,AMERICAN SAFETY RAZOR COMPANY SALARIED EMPLOYEES' RETIREMENT PLAN,14.0,852.0,240.0,1106.0,131362954.0,1435871.0,118722587.0,FULL_MATCH,2
371128706,001,BLESSING CORPORATE SERVICES,RETIREMENT PLAN FOR EMPLOYEES OF BLESSING HOSPITAL,537.0,850.0,302.0,1689.0,150474665.0,45615946.0,90484762.0,FULL_MATCH,1
611559040,"002,005",THE NEW YORK RACING ASSOCIATION INC,"PENSION PLAN FOR UNION EMPLOYEES OF THE NEW YORK RACING ASSOCIATION, INC.",156.0,847.0,165.0,1168.0,139372689.0,16556832.0,113878792.0,FULL_MATCH,2
351910745,002,"STEINWAY MUSICAL INSTRUMENTS, INC.",THE STEINWAY MUSICAL PENSION PLAN,79.0,843.0,415.0,1337.0,57719422.0,4413462.0,40771962.0,FULL_MATCH,1
133757370,002,LABORATORY CORPORATION OF AMERICA HOLDINGS,LABORATORY CORPORATION OF AMERICA HOLDINGS CASH BALANCE RETIREMENT PLAN,6540.0,843.0,2411.0,9794.0,198006441.0,115017526.0,38615545.0,FULL_MATCH,1
410797853,001,"GROUP HEALTH PLAN, INC.","THE EMPLOYEE RETIREMENT PLAN OF GROUP HEALTH PLAN,",1656.0,843.0,1360.0,3859.0,549567734.0,308148125.0,113802090.0,FULL_MATCH,1
232116774,002,"B. BRAUN MEDICAL, INC.","B. BRAUN MEDICAL, INC. PENSION PLAN",1754.0,841.0,764.0,3359.0,112414981.0,70431363.0,24886824.0,FULL_MATCH,1
940575650,001,CALIFORNIA CASUALTY MANAGEMENT COMPANY,CALIFORNIA CASUALTY MANAGEMENT CO. PENSION PLAN,93.0,840.0,320.0,1253.0,175490254.0,19316414.0,127208312.0,FULL_MATCH,1
582020515,013,"SOUTHWIRE COMPANY, LLC",SOUTHWIRE COMPANY HOURLY PENSION PLAN,5144.0,839.0,439.0,6422.0,111612524.0,68068560.0,30021811.0,FULL_MATCH,1
270383995,006,OTTER TAIL CORPORATION,OTTER TAIL CORPORATION PENSION PLAN,311.0,839.0,116.0,1266.0,296778564.0,91261544.0,190007411.0,FULL_MATCH,1
550621551,001,"MONONGALIA HEALTH SYSTEM, INC.","MONONGALIA HEALTH SYSTEM, INC. RETIREMENT PLAN",199.0,836.0,261.0,1296.0,180667313.0,23434495.0,138073089.0,FULL_MATCH,1
541240646,001,MARY WASHINGTON HEALTHCARE,MARY WASHINGTON HEALTHCARE DEFINED BENEFIT RETIREMENT PLAN,355.0,835.0,389.0,1579.0,128609506.0,22625276.0,86039417.0,FULL_MATCH,1
043834872,003,DEMATIC CORP.,DEMATIC CORP. RETIREMENT PLAN FOR NON-UNION EMPLOYEES,303.0,833.0,969.0,2105.0,168462832.0,21812526.0,96637747.0,FULL_MATCH,1
430415115,001,MFA OIL COMPANY,MFA EMPLOYEES RETIREMENT PLAN,650.0,832.0,425.0,1907.0,152782256.0,51222820.0,79980746.0,FULL_MATCH,1
202514876,001,"KYO-YA MANAGEMENT COMPANY, LTD.","KYO-YA MANAGEMENT COMPANY, LTD AND PARTICIPATING COMPANIES PENSION PLAN",171.0,830.0,858.0,1859.0,105786103.0,17847178.0,61337419.0,FULL_MATCH,1
530040540,001,"BLOOMBERG INDUSTRY GROUP, INC.",BNA EMPLOYEES RETIREMENT PLAN,145.0,829.0,189.0,1163.0,325971560.0,34969016.0,266410590.0,FULL_MATCH,1
510413146,"001,002",LIGGETT & MYERS HOLDINGS INC.,RETIREMENT PLAN OF LIGGETT GROUP INC. FOR SALARIED NON-BARGAINING UNIT EMPLOYEES,59.0,827.0,34.0,920.0,44494002.0,3489250.0,39800230.0,FULL_MATCH,2
361063330,003,FEDERAL SIGNAL CORPORATION,FEDERAL SIGNAL CORPORATION RETIREMENT PLAN,291.0,826.0,358.0,1475.0,115703903.0,17378844.0,81030517.0,FULL_MATCH,1
560616731,334,"BELK STORES SERVICES, LLC",BELK PENSION PLAN,724.0,826.0,1326.0,2876.0,181256980.0,29417640.0,96681741.0,FULL_MATCH,1
742666822,004,"PEABODY HOLDING COMPANY, LLC.",RPFEOPWCCRBUMWOAPTTKRAO2024,22.0,826.0,120.0,968.0,130068484.0,2751453.0,119494274.0,FULL_MATCH,1
760517597,001,STP NUCLEAR OPERATING COMPANY,STP NUCLEAR OPERATING COMPANY RETIREMENT PLAN,213.0,825.0,147.0,1185.0,414386873.0,78094905.0,317005645.0,FULL_MATCH,1
540741848,001,UNIVERSAL LEAF TOBACCO COMPANY INC,EMPLOYEES' RETIREMENT PLAN OF UNIVERSAL LEAF TOBACCO CO. & DESIGNATED AFFILIATED COS,373.0,820.0,103.0,1296.0,203577971.0,48716026.0,143335031.0,FULL_MATCH,1
362928548,"001,006",THE BOLER COMPANY,COMPENSATION AT RETIREMENT PLAN,3178.0,820.0,1000.0,4998.0,218283933.0,111288592.0,68454652.0,FULL_MATCH,2
741649119,001,"ASSOCIATED MILK PRODUCERS, INC.","RETIREMENT PLAN FOR EMPLOYEES OF ASSOCIATED MILK PRODUCERS, INC.",217.0,817.0,145.0,1179.0,88932822.0,10103023.0,75137665.0,FULL_MATCH,1
741884980,002,KIRBY CORPORATION,KIRBY PENSION PLAN,1052.0,815.0,536.0,2403.0,293308328.0,118227252.0,130416653.0,FULL_MATCH,1
900631477,039,"ATKORE INTERNATIONAL, INC.",ATKORE UNION PENSION PLAN,153.0,811.0,410.0,1374.0,90164030.0,15007556.0,58771793.0,FULL_MATCH,1
340577130,"001,020",THE TIMKEN COMPANY,THE TIMKEN-LATROBE-MPB-TORRINGTON RETIREMENT PLAN,1131.0,811.0,963.0,2905.0,238782983.0,100068664.0,89414832.0,FULL_MATCH,2
131740126,001,ST. JOHN'S RIVERSIDE HOSPITAL,ST. JOHN'S RIVERSIDE HOSPITAL RETIREMENT ASSISTANCE PLAN,257.0,808.0,395.0,1460.0,181660728.0,61373522.0,87077867.0,FULL_MATCH,1
742983264,001,"BLUE BELL CREAMERIES, INC.","BLUE BELL CREAMERIES, INC. PENSION PLAN",2940.0,807.0,822.0,4569.0,281670674.0,141454034.0,91610299.0,FULL_MATCH,1
751872487,"004,016,020","ASSOCIATED MATERIALS, LLC",ALSIDE RETIREMENT PLAN,142.0,803.0,662.0,1607.0,65151321.0,7645644.0,42356756.0,FULL_MATCH,3
360879160,001,A.M. CASTLE & CO.,PENSION PLAN FOR EMPLOYEES OF A.M. CASTLE & CO.,139.0,802.0,445.0,1386.0,101282649.0,9473789.0,74105783.0,FULL_MATCH,1
910567263,001,YAKIMA VALLEY MEMORIAL HOSPITAL,RETIREMENT PLAN FOR EMPLOYEES OF YAKIMA VALLEY MEMORIAL HOSPITAL,425.0,800.0,267.0,1492.0,111943916.0,20756317.0,79500281.0,FULL_MATCH,1
990032630,014,"MATSON, INC.",RETIREMENT PLAN FOR EMPLOYEES OF MATSON,729.0,799.0,310.0,1838.0,191098556.0,56618950.0,114265742.0,FULL_MATCH,1
111890605,001,"AVNET, INC.",AVNET PENSION PLAN,2757.0,797.0,4610.0,8164.0,491541807.0,194198774.0,123511089.0,FULL_MATCH,1
221537688,005,HUNTERDON MEDICAL CENTER,HUNTERDON MEDICAL CENTER EMPLOYEES' PENSION PLAN,508.0,795.0,415.0,1718.0,205092917.0,46560357.0,126533925.0,FULL_MATCH,1
581694090,001,"NORTHEAST GEORGIA HEALTH SYSTEM, INC.","NORTHEAST GEORGIA HEALTH SYSTEM, INC. AND AFFILIATED COMPANIES PENSION PLAN",744.0,794.0,365.0,1903.0,224354928.0,59791823.0,140723029.0,FULL_MATCH,1
330653185,001,"LEIDOS BIOMEDICAL RESEARCH, INC.","LEIDOS BIOMEDICAL RESEARCH, INC. RETIREMENT PLAN",476.0,793.0,423.0,1692.0,236941735.0,72209776.0,135169639.0,FULL_MATCH,1
314340520,002,"WHITE CASTLE SYSTEM, INC.",WHITE CASTLE PENSION PLAN AND TRUST,1715.0,792.0,1587.0,4094.0,185576302.0,73206439.0,61733960.0,FULL_MATCH,1
260887443,003,"AS AMERICA, INC.","AS AMERICA BRANDS, INC. PENSION PLAN",23.0,792.0,260.0,1075.0,37033765.0,1145778.0,30757016.0,FULL_MATCH,1
363100018,006,ABB INC.,ABB INC. PENSION PLAN OF FISCHER & PORTER COMPANY,7.0,791.0,131.0,929.0,36758182.0,1411152.0,31673121.0,FULL_MATCH,1
840772929,"006,099","GRAPHIC PACKAGING INTERNATIONAL, LLC",2018 US GRAPHIC PACKAGING INTERNATIONAL PENSION PLAN,2152.0,790.0,479.0,3421.0,241975934.0,102709874.0,125988583.0,NO_5500,2
050546650,004,CREDIT SUISSE SECURITIES USA LLC,EMPLOYEES PENSION PLAN OF CREDIT SUISSE,183.0,789.0,1692.0,2664.0,671928403.0,56080246.0,352590813.0,FULL_MATCH,1
580285030,"001,007",GRAY MEDIA,"GRAY TELEVISION, INC. RETIREMENT PLAN",788.0,789.0,971.0,2548.0,116628215.0,32668708.0,51501522.0,FULL_MATCH,2
060571640,001,THE UNITED ILLUMINATING COMPANY,THE UNITED ILLUMINATING COMPANY PENSION PLAN,153.0,788.0,107.0,1048.0,383162645.0,80078416.0,287992150.0,FULL_MATCH,1
942657368,001,"THE COOPER COMPANIES, INC.","THE COOPER COMPANIES, INC. RETIREMENT INCOME PLAN",1493.0,787.0,989.0,3269.0,149017652.0,79285988.0,33234069.0,FULL_MATCH,1
592317607,001,"SANTAFE HEALTHCARE, INC.","SANTAFE HEALTHCARE, INC. PENSION PLAN",14.0,786.0,305.0,1105.0,123456222.0,839110.0,103823099.0,FULL_MATCH,1
751727234,001,"HUNT CONSOLIDATED, INC.","HUNT CONSOLIDATED, INC. FIDELITY PENSION PLAN",236.0,783.0,221.0,1240.0,271212620.0,22706828.0,235157572.0,FULL_MATCH,1
421553246,001,"BUDGET RENT A CAR SYSTEM, INC.","BUDGET RENT A CAR SYSTEM, INC. EMPLOYEES' PENSION PLAN",135.0,782.0,480.0,1397.0,37578869.0,2422865.0,22919653.0,FULL_MATCH,1
150476880,002,UTICA MUTUAL INSURANCE COMPANY,RETIREMENT INCOME PLAN OF UTICA MUTUAL INSURANCE COMPANY,240.0,782.0,299.0,1321.0,273940496.0,66780251.0,170234802.0,FULL_MATCH,1
042774441,001,THE CHILDREN'S HOSPITAL CORPORATION,CHILDREN'S HOSPITAL CORPORATION PENSION PLAN,10288.0,781.0,5323.0,16392.0,878369836.0,600276877.0,116914654.0,FULL_MATCH,1
383765318,"004,005",DALLASNEWS CORPORATION,DALLASNEWS CORPORATION PENSION PLAN II,13.0,779.0,522.0,1314.0,160525369.0,1230387.0,125397593.0,FULL_MATCH,2
061067908,"002,007,008,009,010","DIAGEO NORTH AMERICA, INC.","DIAGEO NORTH AMERICA, INC. CASH BALANCE PENSION PLAN",2208.0,777.0,2033.0,5018.0,489810170.0,226275906.0,66347563.0,FULL_MATCH,5
941384142,001,GALLO GLASS COMPANY,PENSION PLAN FOR HOURLY PAID EMPLOYEES OF THE GALLO GLASS COMPANY,313.0,777.0,220.0,1310.0,189287566.0,45801292.0,131425066.0,FULL_MATCH,1
111350490,001,"INDEPENDENCE COMMUNITY BANK C/O SANTANDER HOLDINGS USA, INC.",INDEPENDENCE COMMUNITY BANK EMPLOYEES RETIREMENT PLAN,54.0,774.0,695.0,1523.0,78567066.0,2308883.0,49514148.0,FULL_MATCH,1
923594273,001,"ESSENTIAL HOLDING AMERICA, LLC",SOLVAY US COMPANIES PENSION PLAN,514.0,773.0,405.0,1692.0,222234755.0,51287271.0,144917991.0,FULL_MATCH,1
204381990,004,ANYWHERE REAL ESTATE GROUP LLC,ANYWHERE REAL ESTATE GROUP LLC PENSION PLAN,75.0,773.0,340.0,1188.0,96797275.0,2500055.0,79315499.0,FULL_MATCH,1
221539735,002,"LOREAL USA, INC.","PENSION PLAN OF L'OREAL USA, INC.",7542.0,772.0,3453.0,11767.0,674367969.0,336716393.0,151871305.0,FULL_MATCH,1
390667110,004,"TWIN DISC, INCORPORATED","TWIN DISC, INC COMBINED RETIREMENT PLAN FOR RACINE HOURLY AND SALARIED EMPLOYEES",43.0,772.0,55.0,870.0,62307752.0,2983811.0,57492190.0,FULL_MATCH,1
940362795,001,CALIFORNIA WATER SERVICE COMPANY,CALIFORNIA WATER SERVICE COMPANY PENSION PLAN,1242.0,770.0,334.0,2346.0,537907323.0,214041142.0,280376670.0,FULL_MATCH,1
770431902,001,COTTAGE HEALTH,COTTAGE HEALTH PENSION PLAN,3651.0,770.0,851.0,5272.0,651643789.0,394297992.0,176048247.0,FULL_MATCH,1
222784102,"001,002",GERRESHEIMER GLASS INC.,GERRESHEIMER GLASS HOURLY RETIREMENT PLAN,19.0,769.0,128.0,916.0,23366097.0,981597.0,19115372.0,FULL_MATCH,2
510067938,001,BEEBE HEALTHCARE,BEEBE MEDICAL CENTER PENSION PLAN,639.0,766.0,409.0,1814.0,105857046.0,40560822.0,52079062.0,FULL_MATCH,1
630312914,004,SAMFORD UNIVERSITY,SAMFORD UNIVERSITY PENSION PLAN,327.0,765.0,166.0,1258.0,219954920.0,62088885.0,138091595.0,FULL_MATCH,1
752490530,006,"BBU, INC.",BIMBO BAKERIES USA CONSOLIDATED PENSION PLAN,2976.0,763.0,5221.0,8960.0,447353231.0,161070464.0,98940772.0,FULL_MATCH,1
770559191,001,"CONSOLIDATED ELECTRICAL DISTRIBUTORS, INC.","EMPLOYEES' RETIREMENT PLAN OF CONSOLIDATED ELECTRICAL DISTRIBUTORS, INC.",1798.0,762.0,1044.0,3604.0,827217421.0,444796415.0,295942555.0,FULL_MATCH,1
530045720,001,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,RETIREMENT INCOME PLAN FOR EMPLOYEES OF THE CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,47.0,761.0,327.0,1135.0,122760365.0,18698694.0,76537322.0,FULL_MATCH,1
361823834,"002,003,007",STEPAN COMPANY,STEPAN COMPANY RETIREMENT PLAN FOR SALARIED EMPLOYEES,219.0,760.0,287.0,1266.0,132257560.0,13875760.0,100248531.0,FULL_MATCH,3
951184800,002,SAN DIEGO GAS & ELECTRIC COMPANY,SAN DIEGO GAS & ELECTRIC COMPANY CASH BALANCE PLAN,4534.0,758.0,941.0,6233.0,761619169.0,525212569.0,152330580.0,FULL_MATCH,1
592496294,001,"INDIAN RIVER MEMORIAL HOSPITAL, INC.","INDIAN RIVER MEMORIAL HOSPITAL, INC. PENSION PLAN",146.0,755.0,111.0,1012.0,57672065.0,7286544.0,46477171.0,FULL_MATCH,1
030359222,001,NLV FINANCIAL CORPORATION,NATIONAL LIFE GROUP PENSION PLAN FOR EMPLOYEES,791.0,749.0,428.0,1968.0,303083400.0,81449745.0,193064564.0,FULL_MATCH,1
360906930,001,"FIDELITY NATIONAL TITLE GROUP, INC.",CHICAGO TITLE & TRUST COMPANY PENSION PLAN,383.0,747.0,626.0,1756.0,63640706.0,21009383.0,29035576.0,FULL_MATCH,1
522063267,"001,002","MRA SYSTEMS, LLC",MIDDLE RIVER AEROSTRUCTURE SYSTEMS HOURLY PENSION PLAN,349.0,744.0,383.0,1476.0,249366965.0,66589231.0,162073519.0,FULL_MATCH,2
590787929,004,BURGER KING CORPORATION,THE BURGER KING RETIREMENT PLAN,40.0,744.0,331.0,1115.0,138801503.0,1219877.0,111208290.0,FULL_MATCH,1
520970090,"002,006","PIEDMONT AIRLINES, INC.","RETIREMENT PLAN FOR PILOTS OF PIEDMONT AIRLINES, INC.",228.0,739.0,1043.0,2010.0,91017633.0,17548538.0,47957306.0,FULL_MATCH,2
810887998,"006,021",LEDVANCE LLC,LEDVANCE LLC PENSION PLAN,134.0,735.0,414.0,1283.0,196332941.0,20560787.0,141110741.0,NO_5500,2
210506420,001,"MANNINGTON MILLS, INC.",MANNINGTON PENSION PLAN AND TRUST,104.0,734.0,295.0,1133.0,84597365.0,6686096.0,66533853.0,FULL_MATCH,1
041717070,001,TUTOR PERINI CORPORATION,PERINI CORPORATION PENSION PLAN,39.0,732.0,468.0,1239.0,74211983.0,2707231.0,55253763.0,FULL_MATCH,1
952677354,001,"VISKASE COMPANIES, INC.","RET. PROGRAM FOR EES OF VISKASE COMPANIES, INC.",88.0,722.0,329.0,1139.0,98579833.0,7224911.0,71005083.0,FULL_MATCH,1
541863320,"001,005",ESSENTRA HOLDINGS CORPORATION,ESSENTRA USA RETIREMENT PLAN,11.0,722.0,507.0,1240.0,77235332.0,492457.0,56005999.0,FULL_MATCH,2
391486475,001,MGIC INVESTMENT CORPORATION,MGIC PENSION PLAN,594.0,722.0,399.0,1715.0,262087823.0,83383149.0,143764447.0,FULL_MATCH,1
222472997,"001,003","BROCKTON HOSPITAL, INC.",SIGNATURE HEALTHCARE RETIREMENT PLAN C,320.0,721.0,275.0,1316.0,106275661.0,27762754.0,60196282.0,FULL_MATCH,2
221501729,"001,005",VICTAULIC COMPANY,VICTAULIC RETIREMENT PLAN FOR BARGAINING UNIT EMPLOYEES,411.0,721.0,682.0,1814.0,248999530.0,129556645.0,73090882.0,FULL_MATCH,2
150372290,003,THE RAYMOND CORPORATION,THE RAYMOND CORPORATION PENSION PLAN,308.0,719.0,133.0,1160.0,115037433.0,37915181.0,65429502.0,FULL_MATCH,1
223640377,"002,006,010","B&G FOODS NORTH AMERICA, INC.",B&G FOODS PENSION PLAN,659.0,718.0,471.0,1848.0,138040303.0,54053354.0,64303499.0,FULL_MATCH,3
131938568,"001,004,005",THE HERTZ CORPORATION,THE HERTZ CORPORATION ACCOUNT BALANCE DEFINED BENEFIT PENSION PLAN,2918.0,715.0,14101.0,17734.0,375358799.0,94609281.0,35578993.0,NO_5500,3
561508400,333,"VALMET, INC.","VALMET INC, DEFINED BENEFIT PLAN",83.0,713.0,325.0,1121.0,126062525.0,29439451.0,76137090.0,FULL_MATCH,1
630653224,001,"DRUMMOND COMPANY, INC.","DRUMMOND COMPANY, INC. REVISED PENSION PLAN",269.0,712.0,181.0,1162.0,154525324.0,39871911.0,101659166.0,FULL_MATCH,1
